,student_id,name,class,study,gpa,is_greek,is_on_campus,distance_to_campus,is_female,is_sprinklered,claim_id,amount,risk_tier,holdout
21709,5419,"Matsushima, Abhinav",2,Other,1.106366208,0,1,3.09149225,0.0,1,0,0.0,1,0
21713,5420,"al-Ben, Iyaad",2,Other,1.868074921,0,1,10.73855781,0.0,1,0,0.0,1,0
21717,5421,"Fowler, Maddy",1,Other,2.896614829,0,1,8.008243829,1.0,0,0,0.0,1,0
21721,5422,"Meneses, Payton",2,Humanities,2.049717407,0,0,0.0,0.0,1,0,0.0,1,0
21725,5423,"al-Mohammed, Sanaaa",1,Business,1.523227939,1,1,6.783721313,0.0,0,0,0.0,1,0
21729,5424,"Johnson, Jasmine",3,Other,2.404191222,0,1,8.340974081,1.0,1,0,0.0,2,0
21733,5425,"Fleischman Jr, Crue",5,Humanities,3.062677536,0,1,0.304209046,1.0,1,0,0.0,3,0
21737,5426,"Harrison, John",2,Other,1.957690497,0,0,0.0,1.0,1,0,0.0,1,0
21741,5427,"Gardner, Jacob",5,Science,3.504968569,0,0,0.0,0.0,1,0,0.0,3,0
21745,5428,"Kumagai, Eulysa",2,Humanities,2.210100282,0,1,0.345608725,0.0,0,0,0.0,1,0
21749,5429,"Savane, Demario",1,Business,3.434882763,0,0,0.0,1.0,1,0,0.0,1,0
21753,5430,"Wilson, Morgan",1,Science,1.674126623,0,0,0.0,0.0,0,0,0.0,1,0
21754,5431,"Ly, Frank",3,Other,1.993490142,0,0,0.0,1.0,1,998,256.7429657,2,0
21761,5432,"Fletcher, Brianna",3,Humanities,3.520335089,1,0,0.0,1.0,0,0,0.0,2,0
21765,5433,"el-Hafeez, Zumruda",2,Science,1.270614073,1,1,1.420454884,0.0,0,0,0.0,1,1
21769,5434,"el-Rabbani, Nawaar",3,Humanities,3.475719013,1,0,0.0,1.0,1,0,0.0,2,1
21773,5435,"al-Mahmoud, Ya'qoob",2,Humanities,2.387716143,0,1,0.935595935,1.0,0,0,0.0,1,0
21777,5436,"White, Antonette",4,Science,2.721253351,0,0,0.0,0.0,1,0,0.0,3,1
21781,5437,"Bergen, Alvin",1,Other,2.948871945,0,1,9.3821434,0.0,1,0,0.0,1,0
21785,5438,"Howse, Mariah",2,Other,1.184664193,0,1,1.988963256,1.0,0,0,0.0,1,0
21789,5439,"Laner, Russell",2,Other,2.684130121,0,0,0.0,0.0,1,0,0.0,1,0
21793,5440,"Kue, Rebecca Marie",4,Business,1.431008014,0,0,0.0,1.0,1,0,0.0,3,0
21794,5441,"Olguin, Joshua",4,Other,3.078652047,0,0,0.0,0.0,0,999,2470.850266,3,0
21801,5442,"Pino, Rogelio",4,Other,2.125734564,0,0,0.0,0.0,0,0,0.0,3,0
21802,5443,"Chea, Rosario",1,Humanities,2.559086018,1,1,0.01772765,0.0,1,1000,523.3822374,1,1
21803,5443,"Chea, Rosario",1,Humanities,2.559086018,1,1,0.01772765,0.0,1,1001,445.0257639,1,0
21804,5443,"Chea, Rosario",1,Humanities,2.559086018,1,1,0.01772765,0.0,1,1002,284.9200762,1,0
21811,5444,"Anderson, Evelyn",3,Other,2.357277247,0,0,0.0,0.0,1,0,0.0,2,0
21815,5445,"el-Ansari, Arafaat",4,Humanities,2.793267555,1,1,2.187633999,1.0,1,0,0.0,3,0
21819,5446,"Fink, Linda",2,Humanities,3.136234367,0,0,0.0,0.0,1,0,0.0,1,0
21821,5447,"Desantiago, Brandon",2,Science,1.971795497,0,0,0.0,1.0,1,1004,314.990747,1,0
21827,5448,"Aman, De'Moni",1,Humanities,0.704512979,0,0,0.0,0.0,1,0,0.0,1,0
21831,5449,"Menard, Jessica",2,Science,1.763786852,0,0,0.0,,1,0,0.0,1,0
21835,5450,"Chambers, James",3,Business,2.950590835,0,1,3.046766715,1.0,1,0,0.0,2,0
21839,5451,"Le, Tin",4,Other,3.048929384,0,0,0.0,0.0,1,0,0.0,3,0
21843,5452,"Olivares, Andrew",2,Science,2.266334949,0,0,0.0,0.0,1,0,0.0,1,0
21847,5453,"O'Neill, Austin",3,Science,2.599589896,1,0,0.0,1.0,1,0,0.0,2,0
21851,5454,"Wagner, Zach",1,Other,1.275704516,1,0,0.0,0.0,0,0,0.0,1,0
21852,5455,"Chhor, Kelly",1,Business,3.488194427,1,1,4.348209444,,1,1007,1727.483237,1,0
21859,5456,"el-Aslam, Jaabir",2,Humanities,1.015927648,1,1,4.246018983,1.0,0,0,0.0,1,0
21863,5457,"Yazzie, Camille",3,Science,2.876116487,0,1,3.125645464,0.0,1,0,0.0,2,0
21867,5458,"Hundal, Kevin",1,Other,2.636708216,0,1,6.637582823,1.0,1,0,0.0,1,0
21871,5459,"el-Hashmi, Abdullah",3,Business,0.432959644,0,0,0.0,0.0,1,0,0.0,2,0
21875,5460,"Grice, Maurice",3,Business,2.05060169,0,0,0.0,,0,0,0.0,2,0
21879,5461,"el-Gaber, Firdaus",3,Humanities,2.603017395,0,0,0.0,1.0,0,0,0.0,2,1
21883,5462,"Rader, Rahul",3,Humanities,2.372211559,0,1,0.405005198,1.0,1,0,0.0,2,0
21887,5463,"Borunda, Andrea",4,Other,0.934786677,0,0,0.0,1.0,1,0,0.0,3,0
21891,5464,"Shrestha, Fransiscus",3,Humanities,2.631883556,0,0,0.0,1.0,1,0,0.0,2,0
21895,5465,"Anderson, Erika",1,Science,2.592393991,0,1,1.663458474,1.0,1,0,0.0,1,0
21899,5466,"Wright, Mariyah",1,Science,1.805963984,0,0,0.0,1.0,1,0,0.0,1,0
21903,5467,"al-Minhas, Zahraaa",4,Science,0.776726931,0,0,0.0,1.0,1,0,0.0,3,0
21907,5468,"Reeves, Jaleel",3,Humanities,2.826669025,1,0,0.0,1.0,1,0,0.0,2,0
21911,5469,"el-Halim, Juhaina",4,Other,2.543287999,0,0,0.0,1.0,1,0,0.0,3,0
21915,5470,"Kim, Christian",2,Science,2.327214146,0,0,0.0,0.0,1,0,0.0,1,0
21919,5471,"Chuong, Christie",3,Business,3.642595938,0,1,3.762118153,1.0,1,0,0.0,2,0
21923,5472,"Higley, Tyler",2,Science,1.852034266,0,0,0.0,0.0,1,0,0.0,1,0
21927,5473,"al-Hadi, Intisaar",4,Other,1.739658116,1,1,0.481577775,0.0,1,0,0.0,3,0
21928,5474,"Wagenman, Aja",3,Humanities,1.505929399,0,0,0.0,0.0,1,1008,307.769907,2,0
21935,5475,"Stephens, Dhiana",1,Business,1.912931126,1,0,0.0,1.0,1,0,0.0,1,1
21936,5476,"Nugent, Korin",2,Other,2.761568369,0,0,0.0,1.0,1,1009,192.4801232,1,0
21943,5477,"Cline, Janea",3,Other,2.89961165,0,0,0.0,0.0,0,0,0.0,2,0
21947,5478,"Roberts, Jessey",2,Science,2.298769025,0,0,0.0,1.0,1,0,0.0,1,0
21951,5479,"Mccoy, Julietta",3,Other,1.322141455,0,0,0.0,0.0,1,0,0.0,2,1
21955,5480,"Gibbs, Brandon",4,Business,1.357626182,0,0,0.0,0.0,1,0,0.0,3,0
21959,5481,"el-Ammar, Dhaakir",3,Business,2.592215943,0,0,0.0,1.0,0,0,0.0,2,1
21963,5482,"Bennett, Angelique",1,Humanities,0.847142083,0,0,0.0,0.0,1,0,0.0,1,0
21967,5483,"Tsegay, Anthony",2,Other,2.703115222,0,0,0.0,0.0,0,0,0.0,1,0
21971,5484,"Davis, Luna",2,Business,2.696333022,1,0,0.0,0.0,1,0,0.0,1,0
21975,5485,"Atene, Rachel",1,Business,2.262022141,0,0,0.0,0.0,1,0,0.0,1,0
21979,5486,"al-Soliman, Zahraaa",2,Humanities,2.927262751,0,0,0.0,0.0,1,0,0.0,1,0
21983,5487,"Ross, Devaraj",4,Humanities,3.223784135,0,0,0.0,,1,0,0.0,3,0
21987,5488,"Weiss, Cameron",3,Business,1.603067986,0,0,0.0,0.0,1,0,0.0,2,0
21991,5489,"Beck, Shelby",3,Other,0.858360978,1,1,7.216761261,0.0,1,0,0.0,2,0
21995,5490,"Jacques, Victor",1,Business,1.117558413,0,0,0.0,,1,0,0.0,1,0
21999,5491,"Garnett, Gabriel",2,Science,2.189075712,0,0,0.0,0.0,1,0,0.0,1,0
22003,5492,"Ayers, Nicholas",5,Humanities,0.845199431,0,0,0.0,1.0,1,0,0.0,3,0
22007,5493,"Shaffer, Derek",5,Science,0.899105031,0,0,0.0,0.0,1,0,0.0,3,0
22011,5494,"Ladeira, Derick",2,Humanities,3.669836618,1,1,4.604487784,1.0,0,0,0.0,1,0
22015,5495,"Shultz, Jessica",1,Humanities,2.174928836,0,1,12.25689324,1.0,1,0,0.0,1,0
22019,5496,"Taing, Calanie",5,Science,3.577398016,0,0,0.0,1.0,0,0,0.0,3,0
22023,5497,"Portillo, Ginelie",1,Business,2.16654832,1,0,0.0,0.0,1,0,0.0,1,0
22027,5498,"Matamoros, Joshua",4,Other,3.324429652,0,1,8.344344161,1.0,0,0,0.0,3,0
22031,5499,"Bron, Austin",1,Business,2.443025484,0,1,1.703644987,,1,0,0.0,1,0
22035,5500,"Fierro, Derek",1,Other,1.52033568,1,0,0.0,0.0,1,0,0.0,1,1
22036,5501,"Cartwright, Eric",3,Other,2.851028683,1,0,0.0,1.0,0,1013,1063.228028,2,0
22043,5502,"Phanthavongsa, Briana",4,Other,1.217973924,0,0,0.0,1.0,1,0,0.0,3,0
22047,5503,"Ortiz, Quellan",1,Business,3.082397692,0,1,8.307935565,0.0,1,0,0.0,1,0
22051,5504,"el-Naderi, Ismad",4,Humanities,2.84553918,0,1,4.69214173,0.0,1,0,0.0,3,0
22055,5505,"el-Saber, Adeeba",3,Humanities,2.009866036,0,0,0.0,0.0,1,0,0.0,2,0
22056,5506,"Maes, Ivan",5,Business,2.347583396,1,0,0.0,0.0,1,1016,647.771675,3,0
22063,5507,"Tamblyn, Justin",4,Science,3.163524236,0,0,0.0,0.0,1,0,0.0,3,0
22067,5508,"Gordon, Marcus",4,Other,2.533399833,0,1,12.49999372,1.0,1,0,0.0,3,0
22071,5509,"Butler, Josephine",4,Business,3.20210559,1,0,0.0,1.0,1,0,0.0,3,0
22075,5510,"Binns, Erin",4,Other,2.549878701,0,1,0.131452988,0.0,1,0,0.0,3,1
22079,5511,"Thirumalai, Seth",5,Humanities,2.887016921,1,0,0.0,1.0,1,0,0.0,3,0
22083,5512,"Ahn, Daniel",3,Science,2.530791185,0,1,7.541184231,,1,0,0.0,2,0
22087,5513,"Nguyen, Sami",2,Humanities,0.352914511,0,0,0.0,1.0,1,0,0.0,1,0
22088,5514,"Batsaihan, Connie",1,Business,2.124859653,0,0,0.0,1.0,1,1018,410.4797092,1,0
22095,5515,"Zamora, Lindsey",2,Humanities,2.669984577,1,0,0.0,1.0,1,0,0.0,1,0
22099,5516,"Martin, Jensen",1,Business,1.653845042,0,1,8.312024533,1.0,1,0,0.0,1,1
22100,5517,"Directo, Calanie",4,Business,2.494785555,1,0,0.0,1.0,1,1019,1354.326356,3,0
22107,5518,"Arbogast, Justin",3,Other,2.411572434,1,0,0.0,1.0,1,0,0.0,2,1
22111,5519,"el-Azizi, Salwa",2,Business,2.403556103,0,0,0.0,0.0,1,0,0.0,1,1
22115,5520,"Harris, Teeoncinea",3,Business,2.299558002,0,0,0.0,0.0,1,0,0.0,2,1
22119,5521,"el-Mohammadi, Shajee'a",4,Business,2.620198311,0,1,7.458753779,1.0,1,0,0.0,3,0
22123,5522,"Venegas, Adriana",2,Business,2.741815118,1,0,0.0,1.0,1,0,0.0,1,0
22124,5523,"Rudolph, Marica",2,Humanities,2.481415299,0,0,0.0,0.0,1,1020,535.9169832,1,0
22131,5524,"Gomez, Miranda",3,Business,2.446247965,0,1,2.215105312,,0,0,0.0,2,0
22135,5525,"Kwag, Kevin",5,Other,1.325008676,0,0,0.0,0.0,1,0,0.0,3,0
22139,5526,"el-Salih, Sahheeda",4,Business,1.473893405,0,1,4.785434034,,1,0,0.0,3,0
22143,5527,"Lewis, John",1,Science,2.441627879,1,0,0.0,,0,0,0.0,1,1
22147,5528,"Clark, Sarah",5,Other,3.076380091,0,1,3.89608629,0.0,1,0,0.0,3,0
22151,5529,"Chavez, Samuel",3,Business,2.787680629,0,1,0.817791276,0.0,0,0,0.0,2,1
22155,5530,"Baca, Alyssa",4,Science,1.699549204,0,0,0.0,0.0,0,0,0.0,3,1
22156,5531,"Jones, Rebecca",1,Business,3.252061433,1,0,0.0,0.0,1,1023,1366.128965,1,1
22163,5532,"Reed, Tylan",2,Science,2.013716745,1,1,0.040934191,0.0,1,0,0.0,1,0
22164,5533,"el-Abbas, Azeeza",4,Business,3.710653301,0,1,0.848814826,,1,1024,607.9934911,3,0
22171,5534,"el-Kaiser, Azza",1,Humanities,3.635732395,0,0,0.0,,1,0,0.0,1,0
22175,5535,"Waller, Halee",1,Other,0.575494951,0,0,0.0,,1,0,0.0,1,0
22179,5536,"Diaz Daughtry, Jaime",3,Business,3.351122234,0,1,6.838866092,1.0,0,0,0.0,2,0
22183,5537,"al-Mady, Fikra",4,Other,3.392878004,0,1,9.124170638,0.0,0,0,0.0,3,0
22187,5538,"Aredo, Julie",1,Humanities,2.974837527,0,0,0.0,1.0,1,0,0.0,1,0
22191,5539,"Shah, Frank",1,Science,3.179269044,1,1,5.777449466,0.0,1,0,0.0,1,0
22195,5540,"el-Abid, Shahaada",4,Science,1.967807778,0,0,0.0,,1,0,0.0,3,0
22196,5541,"Callaway, Brandy",2,Other,3.151273047,0,1,0.675564909,0.0,0,1025,955.1214118,1,1
22203,5542,"Gonzales, Myrisa",5,Business,2.821761763,1,0,0.0,1.0,1,0,0.0,3,0
22207,5543,"Muzeyen, Mekah",4,Business,2.595383413,1,0,0.0,1.0,1,0,0.0,3,0
22211,5544,"Tindle, Blaze",4,Other,1.796203645,0,0,0.0,1.0,1,0,0.0,3,0
22215,5545,"Bennett, Lucas",1,Business,1.821186008,0,1,8.356847263,0.0,0,0,0.0,1,0
22219,5546,"Anderson, Quinasia",2,Other,1.033200529,0,1,0.183061408,1.0,0,0,0.0,1,1
22223,5547,"al-Ansari, Abdul Haadi",2,Other,3.124539037,0,0,0.0,1.0,0,0,0.0,1,0
22227,5548,"Price, Deliah",3,Other,2.95168269,0,1,1.841158472,0.0,0,0,0.0,2,0
22231,5549,"Hahn, Chance",2,Other,1.904980745,0,0,0.0,0.0,0,0,0.0,1,0
22235,5550,"Moin, Guang",1,Science,2.146430616,0,0,0.0,,1,0,0.0,1,1
22239,5551,"Moore, Isaiah",3,Humanities,2.349555246,1,0,0.0,0.0,1,0,0.0,2,0
22243,5552,"Farris, Stephon",3,Other,1.314578709,0,0,0.0,0.0,1,0,0.0,2,0
22247,5553,"Sayasane, Benjamin",1,Science,2.571429654,0,0,0.0,0.0,1,0,0.0,1,0
22251,5554,"Ungphakorn, Tuyet",4,Other,3.039852113,0,0,0.0,0.0,0,0,0.0,3,0
22255,5555,"Ki, Sheldon",3,Business,2.556789213,1,0,0.0,1.0,1,0,0.0,2,0
22259,5556,"Baum, Clark",3,Other,2.897518081,0,0,0.0,0.0,1,0,0.0,2,1
22263,5557,"Jones-Malone, Mayah",4,Other,2.034016317,0,0,0.0,1.0,1,0,0.0,3,1
22267,5558,"Trimble, Tiffany",2,Business,2.808829966,1,0,0.0,0.0,1,0,0.0,1,0
22271,5559,"Santillan, Rebecca",3,Business,3.502326026,1,0,0.0,1.0,1,0,0.0,2,0
22275,5560,"el-Salame, Nabeeha",3,Science,1.170963956,0,0,0.0,0.0,1,0,0.0,2,0
22279,5561,"Giles, Jacob",5,Science,1.337476032,0,1,1.532904549,1.0,1,0,0.0,3,0
22283,5562,"Woolums, Andrew",3,Science,3.308970072,1,0,0.0,0.0,1,0,0.0,2,0
22287,5563,"Alvarado, Ivan",1,Humanities,1.483794873,0,0,0.0,0.0,1,0,0.0,1,0
22288,5564,"Corpuz, Judy",4,Business,0.616238544,0,0,0.0,1.0,1,1029,1057.501946,3,0
22295,5565,"Lawrence, Alicia",2,Humanities,0.449892689,0,0,0.0,0.0,0,0,0.0,1,0
22299,5566,"Shah, Amy",2,Humanities,2.863771542,0,0,0.0,,1,0,0.0,1,0
22303,5567,"Lathrop, Charlotte",2,Science,2.325301008,1,0,0.0,0.0,1,0,0.0,1,0
22307,5568,"el-Abdi, Mazeeda",3,Business,1.60605847,0,0,0.0,1.0,1,0,0.0,2,0
22311,5569,"Holder, Dakota",1,Humanities,3.430957532,0,0,0.0,1.0,0,0,0.0,1,1
22315,5570,"Kee, Weiman",4,Business,1.329322553,1,0,0.0,0.0,1,0,0.0,3,0
22319,5571,"Hanckel, Aspen",2,Humanities,3.366719343,0,1,4.387109104,0.0,0,0,0.0,1,0
22323,5572,"Nguyen, Monique",4,Humanities,1.894077133,0,1,4.474422853,1.0,1,0,0.0,3,0
22327,5573,"Roeling, Jeremy",2,Business,3.326583401,1,0,0.0,,0,0,0.0,1,0
22331,5574,"Blair, Marcus",1,Business,1.598448287,0,1,5.547755964,1.0,1,0,0.0,1,0
22335,5575,"Mondragon, Melissa",4,Business,3.554428257,0,0,0.0,1.0,0,0,0.0,3,1
22339,5576,"Mason, Ashley",3,Business,0.68255846,0,0,0.0,0.0,1,0,0.0,2,0
22343,5577,"Duran, Jarid",5,Other,1.131761589,1,1,1.528346201,1.0,1,0,0.0,3,0
22347,5578,"Bennett, Aaron",1,Other,1.803942274,0,1,4.729304507,1.0,0,0,0.0,1,0
22351,5579,"Wagner, Corshaid",3,Science,3.281893787,0,1,1.084252425,1.0,1,0,0.0,2,0
22355,5580,"Rel, Kiatlin",3,Business,3.570831544,1,0,0.0,0.0,1,0,0.0,2,0
22359,5581,"Gutierrez, Matthew",4,Humanities,1.148777346,0,0,0.0,0.0,1,0,0.0,3,0
22363,5582,"Vigil, Victor",3,Science,3.1769235,0,0,0.0,0.0,0,0,0.0,2,0
22364,5583,"Markley, Antonio",4,Business,2.538136617,1,0,0.0,0.0,0,1033,447.2446655,3,0
22371,5584,"Garman, Paul",4,Business,2.308851359,0,0,0.0,1.0,1,0,0.0,3,0
22375,5585,"Asamoah, Brianna",1,Science,2.662608589,0,0,0.0,0.0,1,0,0.0,1,0
22379,5586,"Bowling, Maria",3,Other,3.018913788,0,0,0.0,1.0,1,0,0.0,2,0
22383,5587,"Puentes, Rick",1,Business,1.537528532,0,0,0.0,1.0,1,0,0.0,1,0
22387,5588,"Winter, Nicole",3,Humanities,3.078505096,0,0,0.0,0.0,1,0,0.0,2,0
22391,5589,"Walter, Kayla",3,Business,2.377122271,0,1,2.528405093,1.0,1,0,0.0,2,0
22395,5590,"Mcmonigal, Tyler",1,Other,3.286097026,0,1,9.05243005,0.0,0,0,0.0,1,0
22396,5591,"al-Saadeh, Insaaf",4,Humanities,2.3976365,1,0,0.0,1.0,1,1034,1471.712182,3,0
22403,5592,"el-Asad, Haazima",4,Business,1.535905036,0,0,0.0,1.0,1,0,0.0,3,1
22404,5593,"Duran, Jordan",4,Business,2.780558067,0,1,0.369872089,1.0,1,1035,798.0161696,3,0
22411,5594,"el-Hameed, Hamdaan",2,Business,3.183724605,0,0,0.0,1.0,1,0,0.0,1,0
22415,5595,"al-Imam, Amaani",1,Humanities,2.291362565,1,0,0.0,0.0,1,0,0.0,1,0
22419,5596,"Flemate, Janice",3,Other,2.510165385,0,0,0.0,0.0,1,0,0.0,2,0
22423,5597,"Brown, Ashton",4,Business,2.374604219,0,1,2.409879891,1.0,1,0,0.0,3,0
22427,5598,"Choi, Sophia",2,Humanities,1.589026751,0,0,0.0,0.0,1,0,0.0,1,1
22431,5599,"Knochenmus, Sophia",1,Business,2.321213922,1,1,5.200016945,1.0,0,0,0.0,1,0
22435,5600,"Solomon, Andrew",2,Science,3.045836826,0,1,2.931128222,,0,0,0.0,1,1
22439,5601,"Loma, Rocio",1,Other,3.395453811,0,1,4.791708004,1.0,1,0,0.0,1,1
22443,5602,"Yoon, Dawn",3,Other,1.273074061,0,1,6.347257316,0.0,1,0,0.0,2,1
22447,5603,"Smith, Robert",2,Other,2.01408728,0,1,3.135205909,0.0,1,0,0.0,1,0
22451,5604,"Williams, Darrius",1,Other,1.821239318,0,1,4.953267131,0.0,0,0,0.0,1,0
22455,5605,"Handley, Morgan",2,Science,2.954470783,1,1,0.879521855,0.0,0,0,0.0,1,0
22459,5606,"al-Tamer, Muntasir",2,Business,1.762106618,0,0,0.0,,1,0,0.0,1,1
22460,5607,"Whitmore, Desmond",3,Business,3.032468666,1,0,0.0,1.0,0,1036,975.3340653,2,0
22464,5608,"el-Zahra, Tharwa",3,Other,3.528097101,0,1,0.729496267,0.0,1,1037,412.2962439,2,0
22471,5609,"el-Ishak, Mudrika",4,Humanities,1.176765172,1,0,0.0,0.0,0,0,0.0,3,0
22475,5610,"Lopez, Guillermo",2,Humanities,2.764987501,0,1,1.791778341,0.0,1,0,0.0,1,0
22479,5611,"Mendoza, Alyssa",2,Business,0.852942702,1,1,0.685871267,1.0,1,0,0.0,1,0
22481,5612,"al-Vaziri, Ishaaq",1,Humanities,3.625147895,1,1,6.31962981,1.0,1,1039,2582.296162,1,0
22487,5613,"el-Salame, Raheema",4,Business,2.627501698,0,0,0.0,0.0,0,0,0.0,3,0
22491,5614,"Beck, Andrissa",5,Science,1.965058435,1,1,12.83954704,1.0,0,0,0.0,3,0
22495,5615,"Adams, Alexiss",4,Business,2.81269002,0,1,5.503589105,,0,0,0.0,3,0
22496,5616,"Rardin, Jordana",4,Other,1.254260287,0,0,0.0,1.0,1,1040,514.6495581,3,0
22503,5617,"al-Sinai, Randa",2,Science,2.212124386,0,1,0.52223008,1.0,0,0,0.0,1,0
22507,5618,"Juan, Briana",3,Business,1.495698453,0,1,3.864480644,0.0,1,0,0.0,2,0
22511,5619,"Myer, Synquiss",2,Humanities,2.311790798,0,0,0.0,0.0,0,0,0.0,1,0
22515,5620,"Redbird, Sydney",2,Business,2.193539565,0,0,0.0,0.0,1,0,0.0,1,0
22519,5621,"Whitley, Allysa",1,Humanities,3.325309009,0,0,0.0,0.0,0,0,0.0,1,0
22523,5622,"Maes, Cassandra",1,Business,3.039988804,0,1,3.013002641,1.0,1,0,0.0,1,1
22527,5623,"Medina, Blanca",5,Science,1.528269258,0,0,0.0,0.0,1,0,0.0,3,0
22531,5624,"Andrew, Koua",2,Business,2.708840741,0,0,0.0,0.0,1,0,0.0,1,0
22535,5625,"Gesick, Christian",1,Humanities,2.91525928,0,0,0.0,0.0,0,0,0.0,1,0
22539,5626,"Lawson, Siale",3,Business,2.132747701,0,0,0.0,1.0,1,0,0.0,2,0
22543,5627,"Villano, Winston",1,Other,3.763164637,0,0,0.0,0.0,1,0,0.0,1,0
22547,5628,"Rowe, Juaquin",3,Other,1.816863767,0,1,9.583720423,1.0,0,0,0.0,2,1
22551,5629,"Yost, Alexis",3,Science,3.048058309,0,1,5.563000868,0.0,1,0,0.0,2,1
22555,5630,"Yuen, Yvesvince",4,Humanities,1.464694939,0,1,2.731729252,1.0,0,0,0.0,3,0
22559,5631,"Pollitt, Philong",3,Humanities,2.942843573,0,0,0.0,0.0,1,0,0.0,2,0
22563,5632,"Lee, Briana",3,Science,2.196051778,0,1,7.788594588,1.0,0,0,0.0,2,0
22567,5633,"Dark, Erin",3,Business,3.110499984,0,0,0.0,,1,0,0.0,2,0
22571,5634,"Yazzie, Mikayla",3,Business,3.071260562,0,1,1.455026167,1.0,0,0,0.0,2,0
22575,5635,"al-Hadi, Jameel",4,Humanities,2.979632158,1,0,0.0,0.0,0,0,0.0,3,0
22576,5636,"Burkley, Jaquay",2,Humanities,0.587103392,1,0,0.0,0.0,1,1044,1034.683311,1,0
22583,5637,"Porter, Krystin",3,Other,3.374955087,0,1,5.785893938,0.0,1,0,0.0,2,1
22587,5638,"Padilla, Shawnia",2,Humanities,3.046861351,0,0,0.0,1.0,1,0,0.0,1,0
22591,5639,"Mondragon, Clayton",2,Other,3.684962528,0,0,0.0,1.0,1,0,0.0,1,1
22595,5640,"el-Majid, Taaliba",1,Other,2.296185516,0,1,2.281383688,0.0,1,0,0.0,1,0
22599,5641,"Trapp, Kyler",3,Other,1.952764281,0,0,0.0,1.0,1,0,0.0,2,0
22603,5642,"Mills, Rashad",4,Humanities,1.765768998,0,1,3.367594864,0.0,1,0,0.0,3,0
22607,5643,"Mier, Antonio",2,Science,2.525618276,0,0,0.0,0.0,1,0,0.0,1,0
22611,5644,"Towndrow, Ayrika",4,Humanities,2.22446421,0,0,0.0,1.0,0,0,0.0,3,0
22615,5645,"Luna Silva, Erika",3,Science,3.19080597,0,0,0.0,0.0,1,0,0.0,2,1
22619,5646,"Sanchez, Jaclyn",5,Humanities,2.109841752,1,0,0.0,0.0,0,0,0.0,3,0
22623,5647,"Wilson, Jamil",3,Other,2.096089619,0,0,0.0,0.0,1,0,0.0,2,0
22627,5648,"Lapointe, Christian",3,Science,1.126992077,1,0,0.0,1.0,1,0,0.0,2,0
22631,5649,"Bottlemy, Collins",5,Humanities,2.033717297,0,1,1.204218786,1.0,1,0,0.0,3,0
22635,5650,"Goodding, Sydney",3,Humanities,1.040566177,0,0,0.0,1.0,1,0,0.0,2,0
22639,5651,"Pak, Pearl",5,Humanities,3.798371735,0,0,0.0,1.0,0,0,0.0,3,0
22640,5652,"Liang, Rojan",2,Other,2.820050405,1,1,0.546164557,0.0,1,1045,1845.245704,1,0
22647,5653,"Carpenter, Toni",2,Business,1.584523275,0,0,0.0,1.0,1,0,0.0,1,0
22651,5654,"Lathrop, Alexah",2,Business,2.58413028,0,1,10.41818494,1.0,0,0,0.0,1,0
22655,5655,"Coronado, Adam",5,Science,3.048704331,0,0,0.0,1.0,0,0,0.0,3,0
22659,5656,"Costa, Sebastian",3,Business,1.048320697,0,1,0.228916947,1.0,1,0,0.0,2,0
22663,5657,"Narayanswamy, Lucas",4,Business,1.274174557,0,0,0.0,1.0,1,0,0.0,3,0
22667,5658,"Comstock, Charles",1,Science,2.826189742,0,1,4.48661581,1.0,1,0,0.0,1,1
22671,5659,"Jones-Howard, Tierra",3,Science,0.937221832,0,1,3.066518186,1.0,1,0,0.0,2,0
22675,5660,"al-Morad, Hibbaan",1,Business,1.099119348,0,0,0.0,1.0,1,0,0.0,1,0
22679,5661,"Campbell, Sidney",4,Humanities,2.143778816,0,1,1.306397241,0.0,1,0,0.0,3,0
22683,5662,"Sy, Ha",2,Science,2.629532841,0,0,0.0,0.0,1,0,0.0,1,0
22687,5663,"al-Bari, Wisaam",1,Science,3.287858392,0,0,0.0,1.0,1,0,0.0,1,0
22691,5664,"Engel, Rachel",2,Science,1.847921314,0,1,5.634507665,1.0,1,0,0.0,1,1
22695,5665,"Rodgers, Kimani",4,Humanities,2.460499593,0,0,0.0,0.0,1,0,0.0,3,1
22699,5666,"Buenrostro-Juarez, Julia",2,Science,2.871889973,0,1,5.151902258,0.0,1,0,0.0,1,0
22703,5667,"Garcia, Jesus",5,Other,3.260561692,0,0,0.0,0.0,1,0,0.0,3,1
22707,5668,"Scott, Arthur",2,Business,3.172303137,0,0,0.0,0.0,1,0,0.0,1,0
22711,5669,"Hobbs, Travis",1,Humanities,2.835678828,0,1,0.650522031,0.0,1,0,0.0,1,1
22715,5670,"Grzywa, Brisha",2,Other,2.14733574,0,0,0.0,,1,0,0.0,1,0
22719,5671,"Sun, Zachary",2,Science,2.211284188,1,0,0.0,,0,0,0.0,1,0
22723,5672,"al-Shareef, Shahaama",2,Business,1.97770037,0,0,0.0,1.0,1,0,0.0,1,0
22727,5673,"Bancroft, Ohitike",2,Humanities,2.802638773,0,0,0.0,1.0,1,0,0.0,1,0
22731,5674,"al-Ghaffari, Shaamila",2,Humanities,2.480930583,1,1,2.030512031,1.0,1,0,0.0,1,0
22735,5675,"Thrower, Tavaughn",5,Humanities,0.853722305,0,0,0.0,1.0,0,0,0.0,3,0
