,student_id,name,class,gpa,is_greek,is_on_campus,distance_to_campus,is_female,is_sprinklered,claim_id,risk_tier,holdout,Business,Humanities,Other,Science,amount
15998,3994,"Hobbs, Robert",1,2.934963022,0,0,0.0,1.0,0,0,1,0,0,1,0,0,0.0
16002,3995,"Suarez, Alexandra",1,2.221481613,1,1,4.172775142,1.0,1,0,1,0,1,0,0,0,0.0
16006,3996,"Quach, Rebecca",2,2.443310563,1,1,0.092560871,,1,0,1,0,1,0,0,0,0.0
16010,3997,"Bonath, Zhao",4,2.951206418,0,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
16014,3998,"Stevens, Chris",1,1.44402637,1,0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
16018,3999,"Smith, Joseph",1,1.75276253,0,1,5.32751536,0.0,0,0,1,0,0,0,1,0,0.0
16022,4000,"el-Salloum, Zaahir",1,2.764387332,0,1,11.48192871,0.0,1,0,1,0,1,0,0,0,0.0
16026,4001,"Pourier, Wakiyan",3,1.752443757,1,0,0.0,0.0,1,0,2,0,0,1,0,0,0.0
16030,4002,"Adame, Gilbert",4,3.38026307,0,0,0.0,0.0,0,0,3,0,0,0,0,1,0.0
16034,4003,"Espinosa, Shaylene",3,3.535334391,0,1,0.342596049,0.0,1,0,2,0,0,1,0,0,0.0
16038,4004,"Bartlett, Chenchar",2,2.19549331,0,0,0.0,1.0,0,0,1,0,1,0,0,0,0.0
16042,4005,"Jordan, Isaiah",3,2.260621908,0,1,2.795695662,0.0,0,0,2,0,1,0,0,0,0.0
16046,4006,"el-Shehadeh, Afeef",4,0.338510905,1,0,0.0,1.0,0,0,3,0,0,1,0,0,0.0
16050,4007,"Ford, Khiry",2,1.666060702,1,1,13.92680087,1.0,1,0,1,0,0,0,0,1,0.0
16054,4008,"al-Ebrahim, Faisal",3,1.692852784,1,0,0.0,1.0,1,0,2,0,0,0,0,1,0.0
16058,4009,"Friant, Clayton",1,2.232342164,0,0,0.0,1.0,0,0,1,0,0,1,0,0,0.0
16062,4010,"Cooper, Ebony",2,0.523720136,0,0,0.0,1.0,1,0,1,1,0,0,0,1,0.0
16066,4011,"Villegas, Rayden",4,2.77035316,0,0,0.0,0.0,1,0,3,0,0,0,0,1,0.0
16070,4012,"Parker, Adrienne",4,3.524907993,0,1,4.415167522,1.0,1,0,3,0,0,1,0,0,0.0
16074,4013,"Son, Jacob",5,3.635125457,1,1,1.5249321,,0,0,3,0,0,0,1,0,0.0
16078,4014,"Stott, K'Rene",3,2.072170531,1,0,0.0,1.0,1,0,2,0,0,0,0,1,0.0
16082,4015,"Wright, Nadia",1,2.473263103,0,1,1.870109238,1.0,1,0,1,0,1,0,0,0,0.0
16086,4016,"Guilford, Ledarrius",1,3.485315094,1,1,3.419098313,0.0,1,0,1,0,0,0,0,1,0.0
16090,4017,"Worsham, Enkhtsetseg",4,2.663541777,0,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
16094,4018,"Mcdaniel, Isiah",3,2.779206054,0,0,0.0,0.0,1,0,2,0,1,0,0,0,0.0
16098,4019,"Gyimah, Christopher",4,1.511326117,0,0,0.0,0.0,1,0,3,0,0,0,0,1,0.0
16102,4020,"Vigil, Georgia",4,1.664578614,0,0,0.0,0.0,1,0,3,0,0,0,0,1,0.0
16103,4021,"el-Guler, Idrees",4,2.146146494,1,1,6.7219337,1.0,1,740,3,1,0,0,1,0,773.3734811
16110,4022,"Romero, Larissa",2,3.248539786,0,1,3.151689224,1.0,1,0,1,1,0,0,1,0,0.0
16114,4023,"Rutherford, Celeste",4,2.583109457,0,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
16118,4024,"Bossie, Joshua",3,3.122739853,0,0,0.0,1.0,1,0,2,1,0,1,0,0,0.0
16122,4025,"Martin, Chandler",2,3.855691298,0,0,0.0,0.0,0,0,1,0,0,0,0,1,0.0
16126,4026,"Chavez, Valencia",5,3.195481701,1,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
16130,4027,"Jellico, Evan",3,2.934344191,1,0,0.0,0.0,0,0,2,0,1,0,0,0,0.0
16134,4028,"Chester, Kevin",4,2.256391019,1,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
16138,4029,"Johnson, Lance",4,2.741088833,0,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
16142,4030,"Vance, Bryce",3,2.342986277,0,0,0.0,0.0,1,0,2,1,0,1,0,0,0.0
16146,4031,"al-Bagheri, Samir",4,2.340450334,1,0,0.0,0.0,1,0,3,0,0,0,1,0,0.0
16150,4032,"Fowler, Melissa",1,3.600640182,0,1,0.913356153,1.0,1,0,1,0,1,0,0,0,0.0
16154,4033,"White, Najavee",4,1.093875493,0,0,0.0,0.0,1,0,3,0,1,0,0,0,0.0
16158,4034,"Quinones, Jose",2,3.58119775,0,0,0.0,0.0,1,0,1,0,1,0,0,0,0.0
16162,4035,"Donaldson, Malik",4,0.223009895,0,1,11.81376555,1.0,1,0,3,0,0,1,0,0,0.0
16166,4036,"al-Assad, Zahra",2,3.643454951,1,0,0.0,0.0,0,0,1,0,1,0,0,0,0.0
16170,4037,"Bowman, Michael",4,3.574358398,1,0,0.0,1.0,0,0,3,1,0,1,0,0,0.0
16174,4038,"Auyeung, Isabella",2,2.622232846,0,0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
16178,4039,"Jones-Howard, William",2,3.154107248,0,0,0.0,1.0,1,0,1,0,0,0,1,0,0.0
16182,4040,"Hogeland, Patrice",3,2.083995933,0,0,0.0,1.0,1,0,2,0,0,1,0,0,0.0
16186,4041,"Long, Marcus",1,2.126135088,1,0,0.0,1.0,0,0,1,0,0,0,1,0,0.0
16190,4042,"Garcia, Julian",3,2.798295049,0,0,0.0,0.0,1,0,2,0,0,0,1,0,0.0
16194,4043,"Gordon, Lacey",3,3.171914254,0,0,0.0,1.0,0,0,2,0,0,1,0,0,0.0
16198,4044,"Miller, Tawny",4,1.289677944,1,1,8.447800915,0.0,1,0,3,0,0,0,0,1,0.0
16202,4045,"el-Demian, Humaid",4,2.42669305,0,1,15.34563428,1.0,1,0,3,0,0,1,0,0,0.0
16205,4046,"Schwab, Jaymie",4,3.463918551,0,0,0.0,0.0,1,743,3,1,0,1,0,0,337.973077
16210,4047,"Dittloff, Margaret",5,2.36134627,0,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
16214,4048,"el-Salameh, Rif'a",1,2.034007652,1,1,7.171982631,1.0,0,0,1,0,0,0,0,1,0.0
16218,4049,"Koehn, Audrey",2,2.911402676,0,0,0.0,1.0,1,0,1,0,0,0,1,0,0.0
16222,4050,"Ratcliff, Austin",1,0.512713021,0,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0
16226,4051,"el-Nasrallah, Majeeda",1,2.461967655,0,0,0.0,0.0,1,0,1,0,1,0,0,0,0.0
16227,4052,"Iverson, Elizabeth",4,0.876370109,0,0,0.0,0.0,0,744,3,0,0,0,0,1,514.5690569
16234,4053,"Flores, Esmeralda",1,2.120033184,0,0,0.0,0.0,1,0,1,0,0,1,0,0,0.0
16238,4054,"Macdonald, Kristen",4,2.282548979,0,0,0.0,0.0,0,0,3,1,0,1,0,0,0.0
16242,4055,"Taylor, Mesha",2,2.644307048,0,0,0.0,1.0,0,0,1,1,0,0,0,1,0.0
16246,4056,"Brehon, Andrew",4,2.705350774,0,0,0.0,1.0,1,0,3,0,0,1,0,0,0.0
16250,4057,"Twombly, Dylan",3,2.132097571,0,0,0.0,1.0,0,0,2,0,1,0,0,0,0.0
16254,4058,"Abenes, Vivian",1,2.911925718,1,0,0.0,1.0,1,0,1,0,1,0,0,0,0.0
16258,4059,"Rodriguez Alvarado, Jessica",1,3.162608658,0,0,0.0,1.0,1,0,1,1,0,0,0,1,0.0
16262,4060,"Sidara, Amie",4,2.78290582,0,1,6.465885363,0.0,0,0,3,1,0,1,0,0,0.0
16266,4061,"al-Mansour, Umaima",3,2.380450809,0,0,0.0,1.0,1,0,2,1,0,0,1,0,0.0
16270,4062,"Gandy, Colleen",5,1.456053677,0,1,5.177909631,0.0,1,0,3,0,1,0,0,0,0.0
16274,4063,"Kantha, Emmitt",4,3.753047402,1,0,0.0,0.0,0,0,3,0,0,1,0,0,0.0
16278,4064,"Vigil, Jermey",4,1.411118899,0,1,4.231454685,0.0,1,0,3,1,1,0,0,0,0.0
16282,4065,"Villalobos, Jesus",3,2.110167748,0,0,0.0,0.0,1,0,2,0,1,0,0,0,0.0
16283,4066,"Schwartz, Kayla",1,0.951702916,1,0,0.0,1.0,1,748,1,0,0,1,0,0,223.8588319
16290,4067,"Macon, Justice",2,2.999455852,0,1,1.502905903,1.0,0,0,1,0,0,0,1,0,0.0
16294,4068,"Wilson, Michale",1,2.807151707,0,0,0.0,0.0,1,0,1,0,0,1,0,0,0.0
16298,4069,"Williams, Christian",3,2.911712173,1,0,0.0,0.0,0,0,2,0,0,1,0,0,0.0
16302,4070,"Drollinger, Caelyn",4,1.211287905,0,0,0.0,,1,0,3,0,0,0,0,1,0.0
16306,4071,"Lamping, Kayle",1,2.039889423,0,1,0.139279958,1.0,0,0,1,0,0,1,0,0,0.0
16310,4072,"Palomino, Jose",2,2.011492873,0,1,7.489980839,1.0,0,0,1,1,0,0,0,1,0.0
16314,4073,"Rocha, Dylan",1,2.796539193,0,0,0.0,1.0,1,0,1,0,0,0,1,0,0.0
16315,4074,"Torrez, Nicolas",3,0.486862607,0,1,1.623422081,0.0,1,751,2,0,0,0,1,0,882.9637036
16319,4075,"Prieto Lopez, Elijah",2,3.410966961,0,1,3.690079412,1.0,1,752,1,0,0,0,1,0,584.4293182
16320,4075,"Prieto Lopez, Elijah",2,3.410966961,0,1,3.690079412,1.0,1,753,1,0,0,0,1,0,676.4529259
16327,4076,"Carter, Dylon",3,3.400517706,0,0,0.0,,1,0,2,1,0,1,0,0,0.0
16331,4077,"Her, Haile",2,3.203248761,0,1,1.178598863,0.0,1,0,1,0,0,1,0,0,0.0
16335,4078,"Kang, Tatiana",2,2.273358294,0,1,9.785200682,0.0,0,0,1,0,0,1,0,0,0.0
16339,4079,"Moua, Linda",2,1.383190429,0,0,0.0,0.0,1,0,1,1,0,1,0,0,0.0
16343,4080,"Tran, Hannah",3,2.639749655,0,0,0.0,1.0,1,0,2,1,0,1,0,0,0.0
16347,4081,"Vang, Tiffany",3,1.653587371,0,0,0.0,0.0,1,0,2,0,0,0,0,1,0.0
16351,4082,"Luevanos, Marissa",3,2.38778233,0,0,0.0,1.0,1,0,2,1,1,0,0,0,0.0
16355,4083,"Quan, Sourinthone",1,0.703985637,0,0,0.0,0.0,1,0,1,0,0,1,0,0,0.0
16359,4084,"el-Massoud, Nawwaara",1,2.188756791,0,1,4.767851531,0.0,1,0,1,0,0,1,0,0,0.0
16363,4085,"Thomas, Jordan",1,2.318868679,0,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0
16367,4086,"Watson, Tiahana",3,1.638556196,0,0,0.0,1.0,1,0,2,0,0,1,0,0,0.0
16371,4087,"Rhodes, Alani",1,3.31523869,0,1,11.4690135,,1,0,1,0,0,0,1,0,0.0
16375,4088,"Cantrell, Madison",4,2.056716229,0,0,0.0,0.0,1,0,3,1,0,0,0,1,0.0
16379,4089,"Washington-Cloud, Malique",3,3.224873772,0,1,2.947773646,1.0,1,0,2,0,0,0,1,0,0.0
16383,4090,"Sorrell, Deliah",4,1.923916891,1,0,0.0,1.0,0,0,3,0,0,0,0,1,0.0
16387,4091,"Avants, Robert",4,2.674534782,0,0,0.0,0.0,0,0,3,0,0,1,0,0,0.0
16391,4092,"Tucker, Tyeshia",5,1.511016369,0,1,7.824980766,0.0,0,0,3,0,0,1,0,0,0.0
16395,4093,"Jung, Jason",1,2.075744547,0,1,6.80212568,0.0,1,0,1,0,0,0,1,0,0.0
16399,4094,"Young, Johannah",1,0.800875485,0,1,1.881393692,,1,0,1,0,1,0,0,0,0.0
16403,4095,"James, Landon",4,3.213531395,0,0,0.0,0.0,1,0,3,1,0,0,0,1,0.0
16407,4096,"Cortvriendt, Chloe",2,1.985863679,0,0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
16411,4097,"Schell, Matthew",4,0.80836656,1,0,0.0,0.0,1,0,3,1,0,0,1,0,0.0
16415,4098,"Frost, Justin",2,2.763617422,0,1,4.83478656,0.0,0,0,1,1,1,0,0,0,0.0
16419,4099,"Henkels, Kaitlyn",3,1.642973477,0,0,0.0,1.0,1,0,2,0,0,1,0,0,0.0
16423,4100,"al-Tamer, Mahmooda",1,2.460242805,1,0,0.0,0.0,1,0,1,0,0,0,0,1,0.0
16427,4101,"Geller, Megan",4,2.120705751,0,0,0.0,1.0,1,0,3,1,0,1,0,0,0.0
16431,4102,"al-Aboud, Huwaida",4,2.738623771,0,0,0.0,1.0,0,0,3,1,0,0,1,0,0.0
16435,4103,"Yang, Rick",4,3.542848802,0,1,1.355333561,1.0,1,0,3,0,0,0,0,1,0.0
16439,4104,"Hernandez, Antonio",3,0.901990823,0,1,0.698631769,0.0,0,0,2,1,0,1,0,0,0.0
16443,4105,"Huynh, Turmunkh",1,2.952269144,0,0,0.0,1.0,1,0,1,1,0,0,0,1,0.0
16447,4106,"Cortez Luevano, Cristal",4,2.261728476,0,0,0.0,0.0,1,0,3,0,0,0,0,1,0.0
16451,4107,"Hernandez, Larissa",4,1.251880351,0,1,1.616200403,0.0,0,0,3,1,1,0,0,0,0.0
16455,4108,"Murry, Gabriel",1,2.447009502,0,0,0.0,1.0,1,0,1,0,0,1,0,0,0.0
16459,4109,"Mccurdy, Mallory",1,3.205119555,1,1,0.456330722,1.0,0,0,1,1,0,1,0,0,0.0
16460,4110,"Ghosh, Hai",2,2.960443074,1,0,0.0,,1,757,1,1,0,0,0,1,1091.307641
16467,4111,"al-Laham, Adham",4,2.254477959,1,0,0.0,0.0,1,0,3,0,0,1,0,0,0.0
16471,4112,"Molina, Michael",1,2.185906286,0,0,0.0,0.0,1,0,1,0,0,1,0,0,0.0
16475,4113,"Hall, Leia",4,3.115876831,0,0,0.0,0.0,1,0,3,0,1,0,0,0,0.0
16479,4114,"Nicol, Jenice",2,2.715333476,0,0,0.0,1.0,1,0,1,0,1,0,0,0,0.0
16483,4115,"Torres-Pacheco, Jaylene",3,0.431073387,0,1,1.183895897,0.0,0,0,2,0,1,0,0,0,0.0
16487,4116,"Thomas, Angela",2,1.983420584,0,0,0.0,0.0,0,0,1,0,1,0,0,0,0.0
16491,4117,"el-Badour, Tahiyya",4,3.187124143,0,1,7.716382891,0.0,1,0,3,0,0,0,0,1,0.0
16495,4118,"al-Bilal, Salaah",4,2.99708836,0,1,0.193176746,1.0,1,0,3,1,0,1,0,0,0.0
16499,4119,"Yang, Liana",3,2.277399524,0,0,0.0,1.0,1,0,2,1,0,0,1,0,0.0
16503,4120,"Ortiz, Jose",1,3.236389568,1,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0
16507,4121,"al-Reza, Nasreen",4,2.678918458,0,1,7.501874596,0.0,1,0,3,0,1,0,0,0,0.0
16511,4122,"Tellez, Daisy",4,0.66303593,0,0,0.0,,0,0,3,1,0,0,0,1,0.0
16512,4123,"Lyon, Louis",2,3.346108465,1,0,0.0,1.0,0,758,1,0,0,0,0,1,1432.060056
16513,4123,"Lyon, Louis",2,3.346108465,1,0,0.0,1.0,0,759,1,0,0,0,0,1,1538.031099
16520,4124,"Gustafson, Warren",3,1.187558537,1,0,0.0,1.0,1,0,2,1,0,0,0,1,0.0
16524,4125,"Vue, Henry",3,1.300865516,1,1,13.09689641,1.0,1,0,2,0,0,0,1,0,0.0
16528,4126,"al-Abdo, Tareefa",1,1.982164934,0,0,0.0,0.0,1,0,1,1,1,0,0,0,0.0
16532,4127,"Johnson, Jackson",4,3.00801644,0,1,5.141277764,1.0,1,0,3,0,0,0,1,0,0.0
16536,4128,"Rosales, Angela",3,3.529177122,0,0,0.0,0.0,1,0,2,1,1,0,0,0,0.0
16538,4129,"el-Kamal, Muaaid",1,1.022555635,1,0,0.0,1.0,0,761,1,0,0,0,0,1,2761.990671
16544,4130,"Spelic, Marcus",5,0.701553169,0,0,0.0,0.0,1,0,3,0,0,0,0,1,0.0
16548,4131,"al-Mady, Husni",2,1.416107159,0,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
16552,4132,"Campbell, Elizabeth",5,3.647904583,0,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
16556,4133,"Harper, Lavall",2,2.873672987,1,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
16557,4134,"Seley, Aimee",5,3.374225369,0,0,0.0,1.0,0,762,3,0,0,1,0,0,1137.351304
16564,4135,"el-Shahid, Siraaj",2,1.693207772,1,0,0.0,0.0,1,0,1,1,0,1,0,0,0.0
16568,4136,"Stolley, Jordan",2,3.165392398,0,0,0.0,1.0,1,0,1,0,0,1,0,0,0.0
16572,4137,"Ewing, Edwardo",2,1.967183279,0,1,3.891476564,1.0,1,0,1,0,0,1,0,0,0.0
16576,4138,"He, Jennifer",3,0.846349409,0,1,6.61375118,0.0,0,0,2,0,0,0,0,1,0.0
16580,4139,"Hodd, Gabriel",1,2.172166787,0,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
16584,4140,"Kick, Gabrielle",4,2.33195699,0,0,0.0,0.0,1,0,3,0,0,0,0,1,0.0
16588,4141,"Fletcher, Caitlin",2,2.767604979,0,1,3.206242729,,1,0,1,0,0,0,1,0,0.0
16592,4142,"al-Hares, Shaamikh",4,3.512525659,0,1,0.649892632,1.0,1,0,3,1,0,1,0,0,0.0
16596,4143,"el-Abdo, Badri",1,2.616569412,0,0,0.0,,1,0,1,0,0,0,1,0,0.0
16597,4144,"Glaspie, Quennahdeigh",5,2.851660941,0,1,2.091608612,1.0,0,764,3,0,1,0,0,0,1549.364063
16604,4145,"el-Bilal, Fat'hi",5,1.165777998,0,0,0.0,0.0,1,0,3,0,0,1,0,0,0.0
16608,4146,"al-Habibi, Mudrika",1,1.65951613,0,1,8.390796057,1.0,0,0,1,0,0,0,0,1,0.0
16612,4147,"Perez, Mario",4,2.947579617,0,0,0.0,0.0,0,0,3,0,0,1,0,0,0.0
16616,4148,"Griffin, Grant",1,0.564198096,0,0,0.0,1.0,1,0,1,0,0,0,1,0,0.0
16620,4149,"Deckert, Austin",4,1.693935243,1,0,0.0,1.0,0,0,3,0,0,0,1,0,0.0
16624,4150,"Topaha, Brandon",1,2.553635267,0,0,0.0,1.0,1,0,1,1,0,1,0,0,0.0
16628,4151,"Opper, Nathaniel",4,1.576009514,0,0,0.0,1.0,0,0,3,0,0,0,1,0,0.0
16632,4152,"Byers, Ian",1,0.656135922,0,1,1.757578483,1.0,1,0,1,0,0,1,0,0,0.0
16636,4153,"Volentir-Herman, Kissanna Blaire",1,3.20967368,1,0,0.0,0.0,1,0,1,1,0,1,0,0,0.0
16640,4154,"el-Jafri, Saara",4,1.878250171,0,0,0.0,1.0,0,0,3,0,0,0,1,0,0.0
16644,4155,"Onpeng, Noah",3,2.795181174,1,1,5.48266897,,1,0,2,0,0,0,1,0,0.0
16648,4156,"Gonzales, Mateo",5,2.829107012,0,1,0.918094276,1.0,1,0,3,0,0,0,1,0,0.0
16652,4157,"Adams, Caitlin",5,3.232092817,0,0,0.0,0.0,1,0,3,0,0,1,0,0,0.0
16653,4158,"Ruiz, Nancy",3,3.311120408,0,0,0.0,,1,765,2,1,0,0,0,1,1089.86913
16660,4159,"Shepherd, Elijah",2,3.124241085,0,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
16664,4160,"Wartman, Lacie",2,3.269625716,1,0,0.0,1.0,1,0,1,0,0,1,0,0,0.0
16668,4161,"Gast, Lance",3,3.359041284,0,1,3.118298326,0.0,1,0,2,0,0,0,1,0,0.0
16672,4162,"Afework, Donte",4,1.916562992,1,0,0.0,0.0,0,0,3,1,0,0,0,1,0.0
16676,4163,"el-Pirani, Khaleefa",2,0.996573879,0,1,0.40465731,0.0,0,0,1,1,1,0,0,0,0.0
16680,4164,"Bonilla, Nathan",3,3.274040955,0,1,6.849766445,1.0,1,0,2,0,1,0,0,0,0.0
16684,4165,"Kida, Heidi",2,2.250914615,0,0,0.0,1.0,0,0,1,0,0,0,1,0,0.0
16685,4166,"Giron, Jorge",3,1.617754041,1,1,0.063624972,1.0,1,767,2,1,0,0,0,1,2085.561867
16692,4167,"Elea, Kalyn",1,2.361776382,0,0,0.0,0.0,0,0,1,0,0,0,0,1,0.0
16696,4168,"Hernandez, Rico",2,3.395953628,0,0,0.0,1.0,1,0,1,0,0,1,0,0,0.0
16700,4169,"al-Morad, Munisa",3,2.292047216,0,1,2.622914692,0.0,1,0,2,0,0,0,0,1,0.0
16704,4170,"Hollis, Tasia",3,1.59428785,0,0,0.0,1.0,1,0,2,0,1,0,0,0,0.0
16708,4171,"Aicher, Lindsay",2,1.825886485,0,0,0.0,1.0,1,0,1,0,1,0,0,0,0.0
16712,4172,"Britton, Samuel",4,1.694008464,0,1,2.108740421,0.0,1,0,3,0,1,0,0,0,0.0
16716,4173,"Talusani, Cynthia",1,2.860644064,0,0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
16720,4174,"Starks, Jordan",1,3.240505692,1,0,0.0,1.0,0,0,1,0,1,0,0,0,0.0
16721,4175,"Shongolo, Shalom",1,1.876515324,0,0,0.0,1.0,1,768,1,1,1,0,0,0,190.6424912
16728,4176,"Rudy, Sarai",1,0.929618146,0,0,0.0,1.0,0,0,1,0,0,0,1,0,0.0
16732,4177,"el-Sader, Qamraaa",5,3.552666896,0,0,0.0,1.0,1,0,3,0,1,0,0,0,0.0
16736,4178,"Briones, Juaquin",2,2.135646135,0,0,0.0,1.0,1,0,1,0,1,0,0,0,0.0
16740,4179,"Brauher, Ryan",3,2.231990768,1,0,0.0,0.0,0,0,2,0,0,1,0,0,0.0
16744,4180,"Fresquez, Josue",4,1.30323915,0,0,0.0,1.0,0,0,3,0,0,0,0,1,0.0
16746,4181,"Roberson, Demitries",1,1.160716441,1,0,0.0,0.0,1,770,1,1,0,0,0,1,342.4097665
16752,4182,"Jacobo, Jodell",2,2.42955699,1,1,0.872347565,1.0,1,0,1,0,0,0,1,0,0.0
16756,4183,"Alvarez, Cierra",3,2.874648422,0,0,0.0,1.0,1,0,2,0,0,0,1,0,0.0
16760,4184,"Babineaux, Kassandra",4,1.798265229,1,0,0.0,0.0,1,0,3,0,1,0,0,0,0.0
16764,4185,"Mckee, Joice",1,1.019755073,0,1,1.21125087,1.0,1,0,1,0,0,0,1,0,0.0
16768,4186,"Matamoros, Ali",2,3.057599925,0,0,0.0,0.0,1,0,1,0,0,0,1,0,0.0
16772,4187,"Gomez, Joshua",4,1.212434063,0,0,0.0,1.0,0,0,3,0,0,0,1,0,0.0
16776,4188,"el-Saleem, Thamra",3,2.995377484,0,1,0.360169733,0.0,0,0,2,0,0,0,0,1,0.0
16780,4189,"Myagmarsuren, Jasmine",1,2.389310424,0,1,2.727721164,1.0,1,0,1,1,0,0,1,0,0.0
16784,4190,"Pedford, Nathanel",1,3.439913429,0,0,0.0,,1,0,1,0,0,1,0,0,0.0
16788,4191,"Kishi, Sione",3,3.276022087,1,1,2.404585408,1.0,1,0,2,0,0,0,1,0,0.0
16792,4192,"Derr, Brandon",5,3.258124701,0,1,8.724794946,,0,0,3,0,0,0,1,0,0.0
16796,4193,"Tipton, Kadeeja",3,2.78126173,0,0,0.0,0.0,1,0,2,0,0,0,0,1,0.0
16800,4194,"Thomson, Rachel",4,3.482771724,0,0,0.0,0.0,0,0,3,1,1,0,0,0,0.0
16804,4195,"Maldonado, Damariz",1,2.814640881,0,0,0.0,0.0,1,0,1,1,0,0,1,0,0.0
16808,4196,"Cocklin, Ian",3,0.949363319,0,0,0.0,0.0,0,0,2,0,0,0,1,0,0.0
16812,4197,"Bradshaw, Ashlyn",3,0.804787542,0,0,0.0,1.0,1,0,2,0,1,0,0,0,0.0
16816,4198,"Colburn, Evan",1,0.966956472,0,0,0.0,0.0,0,0,1,1,0,1,0,0,0.0
16817,4199,"Langer, Quintin",1,2.678215253,0,0,0.0,,1,773,1,0,0,0,0,1,900.927257
16824,4200,"al-Zaman, Wafaaa",3,2.128992292,1,0,0.0,0.0,1,0,2,0,1,0,0,0,0.0
16828,4201,"Amare Tekle, Austion",4,1.276209483,0,0,0.0,0.0,0,0,3,0,1,0,0,0,0.0
16832,4202,"el-Akhtar, Aabid",3,2.491386276,0,1,1.672486074,1.0,1,0,2,1,0,1,0,0,0.0
16836,4203,"el-Ebrahim, Khaira",3,2.506947033,1,0,0.0,,1,0,2,0,0,1,0,0,0.0
16840,4204,"Volz, Michael",5,0.603720008,1,0,0.0,1.0,1,0,3,0,0,0,0,1,0.0
16841,4205,"Choi, Kal",1,2.727676407,1,0,0.0,,1,774,1,0,0,1,0,0,451.8041749
16848,4206,"Chargualaf, Mai Ying",3,3.425586733,0,0,0.0,0.0,1,0,2,0,0,0,0,1,0.0
16852,4207,"Mayek, Ramate",4,2.605888618,0,1,4.426432299,0.0,1,0,3,0,1,0,0,0,0.0
16856,4208,"Daniel, Jalen",3,3.717245136,0,0,0.0,0.0,0,0,2,0,0,1,0,0,0.0
16860,4209,"Krpan, Kayla",3,1.393953759,0,0,0.0,1.0,0,0,2,0,0,0,0,1,0.0
16864,4210,"Ballard, Samantha",5,2.481008796,1,0,0.0,0.0,0,0,3,0,0,0,1,0,0.0
16868,4211,"Wallace, Shekonah",5,1.747132157,0,1,1.302108657,0.0,0,0,3,1,1,0,0,0,0.0
16872,4212,"Ten, Danni",4,3.45983962,1,0,0.0,1.0,1,0,3,0,0,1,0,0,0.0
16876,4213,"Eswaran, Victor",3,3.021200899,0,0,0.0,0.0,1,0,2,0,0,0,0,1,0.0
16880,4214,"Belmont, Va'Aahi",1,2.003806172,0,1,1.323721319,1.0,1,0,1,0,1,0,0,0,0.0
16881,4215,"Zade, Willanna",1,1.352970384,0,0,0.0,0.0,1,775,1,0,0,0,0,1,96.17242339
16888,4216,"Garcia, Venessa",1,1.069300192,0,0,0.0,1.0,0,0,1,1,0,0,1,0,0.0
16892,4217,"al-Ishmael, Suhaila",2,0.996370058,0,0,0.0,1.0,1,0,1,1,0,0,0,1,0.0
16896,4218,"Salazar, Billie",2,3.012772182,0,1,0.355423714,1.0,1,0,1,0,1,0,0,0,0.0
16900,4219,"al-Mohammed, Rashaad",4,1.274733417,0,0,0.0,0.0,1,0,3,1,0,0,0,1,0.0
16904,4220,"Valenzuela, Heidy",2,3.370154173,0,0,0.0,0.0,0,0,1,0,0,0,0,1,0.0
16908,4221,"Hatter, Christian",1,2.333970563,0,0,0.0,1.0,1,0,1,0,0,0,1,0,0.0
16912,4222,"Azimi, Jennifer",3,2.141310047,0,1,7.097489431,1.0,1,0,2,0,0,0,0,1,0.0
16916,4223,"Sohn, Rylee",1,3.2330845,1,0,0.0,0.0,0,0,1,0,1,0,0,0,0.0
16917,4224,"Jones, Ariel",4,2.286268866,0,1,4.211036023,0.0,1,778,3,0,0,0,0,1,1576.614785
16924,4225,"Park, Jenna",5,1.490061728,0,1,7.283419534,1.0,1,0,3,0,0,1,0,0,0.0
16928,4226,"Thompson, Klilekie",3,2.034747965,0,1,8.587259925,1.0,0,0,2,0,1,0,0,0,0.0
16932,4227,"Mungmee, Melissa",1,3.100468589,0,0,0.0,1.0,1,0,1,0,1,0,0,0,0.0
16936,4228,"Mares, Everlyn",5,0.509670027,0,0,0.0,,1,0,3,0,0,1,0,0,0.0
16940,4229,"Boykin, Gabe",1,3.063358254,0,0,0.0,1.0,1,0,1,0,0,1,0,0,0.0
16941,4230,"Miller, Colin",3,3.132495606,1,0,0.0,1.0,1,779,2,0,0,1,0,0,1628.164372
